name_of_company,college_name,region,year,source,salary
Hettich,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Eternus,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Gabriel India Ltd,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Everest Industries Ltd.,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Gs Labs,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Fasttrack Software,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Xoriant,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Forbes Marshall,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Qed Baton,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Globus Soft,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Pubmatic,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Harbinger Group,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Neilsoft Limited,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Hitachi,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Obara Corporation,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Hp,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Infosys,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Hurix,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Tibco Software,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Ibm,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Sanmar Group,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Impact Services,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Amura Marketing Technologies,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Infinite Computing,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Finolex Industries,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Innoeye Technologies,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Forgeahead Solutions Pvt. Ltd,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Jaya Hind Industries,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Larsen & Toubro Infotech,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Kinetic Spam Pumps,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Jk Tyre,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Kpit,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Bridgestone India Pvt. Ltd.,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Kpmg,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Bitwise Solutions Pvt Ltd,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Meditab,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Benchmark It Solutions,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Mphasis,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Vascon Engineers Pvt. Ltd,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Ntt Data,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Gradmener Technology Pvt. Ltd.,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Odessa Technologies,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Expat Properties India Ltd,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Persistent,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Greeksoft Technologies Pvt Ltd,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Polycab,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Zf India,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Quikheal,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
E-Zest,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
"Quinnox, Inc.",Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Schlumberger,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Rsystems,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Talent Beat,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Samsung,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Tata Technologies,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Sandvik,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Tcs,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Savy Soft,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Tech Mahindra,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Sigma Electric,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Trivini Turbines,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Steria,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Vanderlande,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Suzlon,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Vodafone,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Syntel,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Webtech Developers Pvt. Ltd,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Syntrosys,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Wipro,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Z S Solutions,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Wishtree. Technology,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Zuti Engineering,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Wm,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Zycus Infotech,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Yardi Software,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Jaro Education,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Webonise Lab,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Just Pay,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Soodh Tower & Constructions,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Go Speedy Go,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Thermax,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Skf India Ltd.,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
Fiserv,Indira College of Engineering and Management,Pune,2018.0,region_pune.csv,
"Syntel ,Talwade,Pune",Jai hind college of Engineering,Pune,2018.0,region_pune.csv,
Q Spider Campus Connect,Jai hind college of Engineering,Pune,2018.0,region_pune.csv,
Vega Innovations & Technoconsultants Pvt. Ltd,Jai hind college of Engineering,Pune,2018.0,region_pune.csv,
Next Path Technologies,Jai hind college of Engineering,Pune,2018.0,region_pune.csv,
Tata Consultancy Services,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ibm Global Services,MIT college of engineering,Pune,2018.0,region_pune.csv,
Infosys Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cognizant Tech Solutions,MIT college of engineering,Pune,2018.0,region_pune.csv,
Accenture Services Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Wipro Technologies Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tech Mahindra,MIT college of engineering,Pune,2018.0,region_pune.csv,
Honeywell Automation,MIT college of engineering,Pune,2018.0,region_pune.csv,
Kpit Cummins,MIT college of engineering,Pune,2018.0,region_pune.csv,
Atos Origin,MIT college of engineering,Pune,2018.0,region_pune.csv,
Syntel,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cap Gemini,MIT college of engineering,Pune,2018.0,region_pune.csv,
Newgen Software Tech Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cybage Software Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
"Bmc Software Pvt, Ltd.",MIT college of engineering,Pune,2018.0,region_pune.csv,
Krawler Networks Tld.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Eaton Technologies Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Godrej Infotech Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Qualex Systems Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
S1 Services Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
2 Wire,MIT college of engineering,Pune,2018.0,region_pune.csv,
3D Plm Software Solutions Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Adani Enterprises Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Adobe Systems India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ador Welding Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Adp Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Advent Softwareltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Aftek Infosys Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Aker Powergas Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Al Naboodah Construction Group Llc,MIT college of engineering,Pune,2018.0,region_pune.csv,
Alcatel-Lucent India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Altair Industrial Technologies,MIT college of engineering,Pune,2018.0,region_pune.csv,
Amararaja,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ambuja Cement,MIT college of engineering,Pune,2018.0,region_pune.csv,
Amdocs Development Centre,MIT college of engineering,Pune,2018.0,region_pune.csv,
Anglo Eastern Ship Mgmt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ansys Fluent India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Apollo Technologies,MIT college of engineering,Pune,2018.0,region_pune.csv,
Asian Paints,MIT college of engineering,Pune,2018.0,region_pune.csv,
Atlas Copco I Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Atos Origin India Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Autoline Industries Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Avaya,MIT college of engineering,Pune,2018.0,region_pune.csv,
B&R Industrial Automation Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
B.L.Kashyap & Company,MIT college of engineering,Pune,2018.0,region_pune.csv,
Bajaj Auto Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Baker Huges,MIT college of engineering,Pune,2018.0,region_pune.csv,
Baker Oil Tools,MIT college of engineering,Pune,2018.0,region_pune.csv,
Baker Oil Treating (I) Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Barclays Technology Centre India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Basf,MIT college of engineering,Pune,2018.0,region_pune.csv,
Baxter I Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Bcs Innovations,MIT college of engineering,Pune,2018.0,region_pune.csv,
Behr Group,MIT college of engineering,Pune,2018.0,region_pune.csv,
Benchmark Group,MIT college of engineering,Pune,2018.0,region_pune.csv,
Bg Expolration And Gas,MIT college of engineering,Pune,2018.0,region_pune.csv,
Bharat Forge Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Bitwise Solutions Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Blue Star Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Bmc Software,MIT college of engineering,Pune,2018.0,region_pune.csv,
Bosch Chasis,MIT college of engineering,Pune,2018.0,region_pune.csv,
Business Development Bureau,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cadbury India,MIT college of engineering,Pune,2018.0,region_pune.csv,
Caepro,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cairn Energy,MIT college of engineering,Pune,2018.0,region_pune.csv,
Calsoft Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Carraro India,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ceratizit India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cerner Health Care Solutions Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cisco Systems (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cognizant Technology Solutions Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Comau India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Covelix Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cummins Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Cybermedia Software,MIT college of engineering,Pune,2018.0,region_pune.csv,
Deepak Fertilizers,MIT college of engineering,Pune,2018.0,region_pune.csv,
Dell International Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Delphi,MIT college of engineering,Pune,2018.0,region_pune.csv,
Demag Cranes & Components (I) Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Depa India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Diamler Crysler (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Disha Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Dun & Bradstreet Information Services India Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Dynatech Furnaces,MIT college of engineering,Pune,2018.0,region_pune.csv,
Eaton Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Eds Electronic Data Systems (I) Pvt.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Emerson Design Engineering Centre,MIT college of engineering,Pune,2018.0,region_pune.csv,
Empower Services,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ensim India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Essar Energy,MIT college of engineering,Pune,2018.0,region_pune.csv,
Essar Steels Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ethix Software Solutions Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Fds Infotech (P) Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Fedility Business Services (I) Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Finolex Industries Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
First Futures Software Engineering Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Fiserve,MIT college of engineering,Pune,2018.0,region_pune.csv,
Fleetguard Filters Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Forbes Marshall,MIT college of engineering,Pune,2018.0,region_pune.csv,
Freescale,MIT college of engineering,Pune,2018.0,region_pune.csv,
Freescale Semicondutors India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
G S Lab,MIT college of engineering,Pune,2018.0,region_pune.csv,
Gameloft Software Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Gati Pvt. Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ge Energy Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Gea Process Engineering (I) Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Genral Motors India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Geometric Software Solutions,MIT college of engineering,Pune,2018.0,region_pune.csv,
Giesecke & Devrient India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Godrej & Boyce,MIT college of engineering,Pune,2018.0,region_pune.csv,
Google,MIT college of engineering,Pune,2018.0,region_pune.csv,
Harbinger Systems Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hemant Tools Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hensel India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hexaware Technologies Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hindustan Unilever Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hitachi Home & Life Solutions India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Honda R & D (India) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Honeywell Automation ( I ) Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hp Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hsbc,MIT college of engineering,Pune,2018.0,region_pune.csv,
Hsbc Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Huco Electronic Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ibm Global Services (I) Pvt. Ltd .,MIT college of engineering,Pune,2018.0,region_pune.csv,
Idea Cellular Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Iflex Solutions,MIT college of engineering,Pune,2018.0,region_pune.csv,
Inautix Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Indian Army,MIT college of engineering,Pune,2018.0,region_pune.csv,
Indiasoft Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Indigo Architects Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Indus Software,MIT college of engineering,Pune,2018.0,region_pune.csv,
Infobeans Systems (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ismt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Itc Foods Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Itd Cementation India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Jataayu Software,MIT college of engineering,Pune,2018.0,region_pune.csv,
Jda Software,MIT college of engineering,Pune,2018.0,region_pune.csv,
John Deere Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Johnson Controls,MIT college of engineering,Pune,2018.0,region_pune.csv,
Josts Engineering Company Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Kale Consultants Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Kalyani Carpenter Special Steels Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Kimberly-Clark India,MIT college of engineering,Pune,2018.0,region_pune.csv,
Kirloskar Group Of Companies,MIT college of engineering,Pune,2018.0,region_pune.csv,
Kpit Cummins Infosystems Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Krawler Networks,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ktms Engineering Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Kuraray Co. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
L & T Infotech Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
L&T Ecc Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Larsen & Tourbro Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Lg Electronics,MIT college of engineering,Pune,2018.0,region_pune.csv,
Light Bulb Technology Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
M&M Ltd. (Auto),MIT college of engineering,Pune,2018.0,region_pune.csv,
M&M (Fes),MIT college of engineering,Pune,2018.0,region_pune.csv,
Magus Infotech India (Pvt.) Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Mahindra Bristlecone Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Mahindra Composites Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Marvell Infotech,MIT college of engineering,Pune,2018.0,region_pune.csv,
Mastek Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Meltek Infosystems Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Mico Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Microsoft India (R&D) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Mindtree,MIT college of engineering,Pune,2018.0,region_pune.csv,
Modelcam Technologies,MIT college of engineering,Pune,2018.0,region_pune.csv,
Mondragon Asia India,MIT college of engineering,Pune,2018.0,region_pune.csv,
Morgan Stanley Financial Services Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Mphasis (An Eds Company),MIT college of engineering,Pune,2018.0,region_pune.csv,
Mu Sigma Business Solutions,MIT college of engineering,Pune,2018.0,region_pune.csv,
Murugappa Group,MIT college of engineering,Pune,2018.0,region_pune.csv,
Neilsoft Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ness Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Newgen Software Tech Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Nexti Technologies,MIT college of engineering,Pune,2018.0,region_pune.csv,
Nihilent,MIT college of engineering,Pune,2018.0,region_pune.csv,
Nikhil Comforts,MIT college of engineering,Pune,2018.0,region_pune.csv,
Niko Resources Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Nse. It Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Nvidia,MIT college of engineering,Pune,2018.0,region_pune.csv,
Onida Electricals Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Optra Systems,MIT college of engineering,Pune,2018.0,region_pune.csv,
Opus Software Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Oracle (Iflex Solutions),MIT college of engineering,Pune,2018.0,region_pune.csv,
Pangea3 Legal Database Sys. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Patni Computer Systems Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Peninsula Land Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Perot Systems,MIT college of engineering,Pune,2018.0,region_pune.csv,
Persistent Systems Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Petronet Lng Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Piaggio,MIT college of engineering,Pune,2018.0,region_pune.csv,
Polaris,MIT college of engineering,Pune,2018.0,region_pune.csv,
Powerica Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Praj Industries Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Protivity Consulting Pvt. Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Punj Lloyd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Qualex Systems Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Quinnox,MIT college of engineering,Pune,2018.0,region_pune.csv,
Reflexis Systems India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Reliance Communications Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Reliance Industries Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Renata Precision Components Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Robert Bosh Chasis,MIT college of engineering,Pune,2018.0,region_pune.csv,
Rockwell Automation India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Saama Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
"Samvidnyan Infotech Pvt, Ltd.",MIT college of engineering,Pune,2018.0,region_pune.csv,
Sandvik Asia Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sanmar Engineering Corporation Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sapient,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sasken Communication Tech Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Satyam Computer Services Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Schneider Electric,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sesa Goa Ltd. (Vedanta Group),MIT college of engineering,Pune,2018.0,region_pune.csv,
Sidel India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Siemens,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sigma Software Solutions Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Silicon Meadows,MIT college of engineering,Pune,2018.0,region_pune.csv,
Singhania Group,MIT college of engineering,Pune,2018.0,region_pune.csv,
Skf India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Softech Engineers,MIT college of engineering,Pune,2018.0,region_pune.csv,
Softpoint Computers Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Soma Enterprise Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Somotex Impot Export Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sonicwall Services Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sony India Sotware Centre,MIT college of engineering,Pune,2018.0,region_pune.csv,
Spot On Software Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Starent Networks (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sudarshan Chemicals,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sugen Software,MIT college of engineering,Pune,2018.0,region_pune.csv,
Sunguard Off-Shore Serivces(I) Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Supreme Petochem Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Suzlon Energy Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Symantec,MIT college of engineering,Pune,2018.0,region_pune.csv,
Symphony Services Pune Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Synergy Ifsolutions Pte Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Synergy Relationship Mgmt Services Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Synigy India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Syntel Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Taco Faurecia Design Center,MIT college of engineering,Pune,2018.0,region_pune.csv,
Taco Group,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tal Manufacturing Solutions Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Chemicals,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Communication Transformation Services,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Consultancy Services Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Elxsi Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Motors Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Projects Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Ryerson,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tata Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Taviska Solutions,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tech Mahindra Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Techint Hypertherm,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tega Industries Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Testfunda,MIT college of engineering,Pune,2018.0,region_pune.csv,
Texity Systems Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Texol Engineering Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
"Thermax Ltd,",MIT college of engineering,Pune,2018.0,region_pune.csv,
Thoughtworks Technologies (I) Pvt Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Topaz Engineering,MIT college of engineering,Pune,2018.0,region_pune.csv,
Torux Software Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Toyota Technical Development Corp.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Translogics,MIT college of engineering,Pune,2018.0,region_pune.csv,
Transocean Offshore International Ventures Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
